sfx2,width,E2,focus,rule_of_thirds,mag4,rank_sum,sfy2,E3,sfx3,smiles,sfy1,height,sfx1,green_m2,F4,ufx1,blue_m4,rg2,ufy3,shackiness
0.0947802,1280,0.180874,0.148876,0.00482988,0.0105025,0.0749251,0.102053,-0.090448,-0.0166801,0,0.00357701,720,-0.0094062,0.0784718,0.0049655,0.0493007,0.0750617,0.144862,0.0638438,0.0427679
0.197456,1280,0.053664,0.516861,0.0419961,0.00137371,0.0625,0.19849,-0.0161051,0.013267,0.000559701,0.00359692,720,0.0294468,0.0573038,0.0186409,0.189265,0.0170597,0.309796,0.028287,0.0990672
0.0556646,640,0.619868,0.453917,0.0777542,0.0184475,0.0599401,0.0537129,-0.0284264,0.020211,0.0492372,-0.00590959,360,-0.013266,0.274503,0.0588549,0.0383273,-0.00608051,0.180949,0.0756367,0.0624133
0.0727472,1280,0.231068,0.502111,0.0637685,0.00557928,0.0599401,0.141176,-0.273244,0.0147706,0.0881612,0.00672725,720,-0.000416504,0.117991,0.048266,0.0554535,0.0194155,0.227884,0.0447271,0.0663908
0.220969,1280,0.118684,0.347663,0.012719,0.00173398,0.0625,0.226556,-0.295372,0.0089649,0,-0.00604865,720,0.0392491,0.143829,0.0339022,0.16363,-0.00181023,0.172485,0.033899,0.0785874
0.241037,1280,0.197947,0.133517,0.0267189,0.00156456,0.0599401,0.302959,-0.0861499,0.00604336,0.0280294,0.000508145,720,0.00199342,0.153565,0.00258804,0.173391,0.000523126,0.235084,0.0273544,0.0767271
0.0474783,1280,0.306595,0.459284,0.071071,0.0262943,0.06,0.069722,-0.0273148,0.0421823,0.0271788,-0.00403578,720,0.000743131,0.127546,0.020253,0.0286045,-0.0015785,0.240852,0.0834897,0.0584007
0.0982221,1280,0.0542465,0.223938,0.0230888,0.00868885,0.0625,0.115031,-0.176525,-0.00650079,0.0107415,-0.032226,720,-0.0202009,0.0739511,-0.00246607,0.0781105,0.00541719,0.346897,0.0391027,0.0682606
0.194027,1280,0.281275,0.38513,0.0122426,0.000305056,0.0749251,0.206998,-0.134564,-1.58E-05,0.002331,0.0131394,720,0.0178705,0.178614,0.00596934,0.201367,0.000771564,0.255013,0.0145862,0.0650562
0.0900723,1280,0.483704,0.529316,0.00741174,0.00496442,0.0625,0.0900154,-0.0984267,-0.000958247,0.00227402,-0.00164493,720,-0.00698267,0.198155,0.00097233,0.0830221,-0.00354997,0.248029,0.0388503,0.0949403
0.0291953,1280,0.179752,0.0749624,0.000713548,0.0589155,0.0625,0.0181228,-0.209049,0.0866726,0.003002,-4.01E-05,720,0.000749731,0.0928611,0.0113549,0.0196757,0.00370646,0.220135,0.157672,0.0858906
0.055472,1280,0.522317,0.283096,0.12884,0.0181211,0.0625,0.0880231,-0.0749349,0.0518074,0.00620904,0.00244121,720,0.00109368,0.165828,0.00526173,0.0343724,0.0130901,0.187732,0.0689746,0.0731287
0.235872,1280,0.145823,1,0.0193545,0.00212756,0.075,0.309528,-0.372934,-0.000562759,0,0.00915026,720,0.00512257,0.0856256,0.000546646,0.126767,0.00887803,0.265929,0.0273516,0.0741191
0.0756661,1280,0.279082,0.204857,0.0631396,0.00946832,0.075,0.0733922,-0.208966,-0.046687,0.0205439,0.000708838,720,-0.0010911,0.0900777,-0.00302095,0.0517919,0.0341192,0.160969,0.0354703,0.0725885
0.188602,1280,0.305993,1,0,0.0128385,0.0749251,0.136668,-0.180304,-0.0300724,0,0.000134748,720,0.00953331,0.130954,-0.00247604,0.0543384,-0.0023538,0.249939,0.0548438,0.0659422
0.0567603,1280,0.381848,0.493308,0.00276881,0.00735369,0.0749251,0.0770461,-0.116838,0.00975862,0.000532765,0.015621,720,0.0114757,0.0836737,0.0211519,0.0429316,-0.00350815,0.15243,0.0379531,0.0732552
0.320117,1280,0.278433,0.392599,0.00097586,0.00156134,0.075,0.266621,-0.184802,-0.00287598,0,0.0247827,720,0.032327,0.115087,0.0169714,0.255853,0.033085,0.274581,0.0251807,0.0770416
0.0808259,1280,0.304503,0.353564,0.060772,0.0128162,0.0599401,0.103439,-0.163525,-0.0113312,0,-0.00920779,720,-0.00326646,0.137969,0.0160573,0.0381063,0.0112416,0.309894,0.0582075,0.0869338
0.0504333,1280,0.0292936,1,0.183009,0.000543442,0.0749251,0.0504759,0.0138862,-0.0016136,0.0637973,0.000546025,720,-0.00125604,0.0137042,-0.00248011,0.0492205,-0.000696584,0.341852,0.0159557,0.0605922
0.456142,1280,0.273238,1,0.00440977,0.000462313,0.075,0.472343,-0.209722,0.00244735,0.000407166,0.025018,720,0.0759161,0.0879508,0.00252668,0.341585,0.00223515,0.213775,0.021697,0.0765472
0.0184917,1280,0.0869388,0.893421,0.123946,0.0788235,0.0749251,0.0187911,-0.224289,-0.00464141,0.000311333,0.000279129,720,-0.000152935,0.0206731,0.0502678,0.0103833,0.100824,0.144109,0.173911,0.0831258
0.429558,1280,0.160235,0.125748,0.00140766,0.000589008,0.0625,0.166877,-0.307979,-0.00206634,0.000204415,-0.035797,720,-0.0112279,0.080398,0.0205569,0.393997,0.0468578,0.155556,0.0219017,0.105478
0.425742,1280,0.300722,0.325364,0.00322282,0.00039697,0.0749251,0.542221,-0.153396,0.000922976,0,0.0112785,720,-0.0130098,0.151753,-0.00115667,0.322351,0.00238821,0.172751,0.0170593,0.0864336
0.179471,1280,0.312507,1,0.025305,0.0033732,0.0749251,0.10525,-0.162638,0.0176303,0.00440852,0.00622551,720,0.0637232,0.170087,-0.00368252,0.125924,0.00465882,0.244678,0.0436767,0.103355
0.558827,1280,0.0334402,0.712834,0.00941695,0.000373071,0.0749251,0.280911,-0.0318693,-0.00162726,0.00105644,0.0196593,720,0.0641003,0.0531684,-0.00074143,0.454224,-0.000631551,0.274977,0.0245912,0.108059
0.170449,1280,0.146938,0.427912,0.00157046,0.00843187,0.0599401,0.162731,-0.154275,-0.0230966,0.000548396,-0.00680026,720,-0.00607217,0.0863473,0.0247923,0.167322,0.00662956,0.176782,0.0449256,0.0573074
0.192785,1280,0.17698,1,0.00384478,0.00229341,0.0749251,0.101073,-0.138236,-0.00778362,0,0.00263308,720,0.0618899,0.0825802,-0.00518896,0.131284,0.0110259,0.29987,0.0221376,0.101905
0.126999,480,0.259653,0.086065,0.00652537,0.00123402,0.0749251,0.106004,-0.0323889,-0.00371615,0.00110294,-0.00496129,360,0.0198248,0.126576,0.0272279,0.135722,-3.59E-05,0.127873,0.0264611,0.0860294
0.156441,1280,0.502797,0.680233,0.048705,0.00142363,0.0749251,0.283327,-0.0949366,-0.00322779,0.0909742,-0.00171092,720,0.00152521,0.174353,0.00902336,0.130261,0.000986122,0.279879,0.0247116,0.0698424
0.0302639,1280,0.138424,0.370497,0.00290431,0.0401888,0.0599401,0.0272528,-0.350223,-0.00203011,0.000236967,-0.00204402,720,-0.000220437,0.0856575,0.0470884,0.0225625,0.0388809,0.259557,0.123967,0.0781991
0.262058,1280,0.140017,1,0.0109881,0.00228586,0.0625,0.144544,-0.166352,-0.0126624,0.00188368,0.00903999,720,-0.0215061,0.140638,0.021136,0.166561,0.0114825,0.252333,0.0272668,0.0908877
0.260828,1280,0.0376114,0.351626,0.00159154,0.000502079,0.074925,0.452554,-0.0793298,-0.00106283,0,0.122627,720,0.0150238,0.0512879,0.00933548,0.436801,0.0136658,0.291678,0.0142291,0.116846
0.0650171,1280,0.108772,0.0389487,0,0.00371643,0.0749251,0.036179,-0.204666,0.00255749,0,0.000271962,720,0.000824378,0.0773492,0.00401161,0.0537702,0.0786307,0.0632022,0.0392108,0.0477408
0.324878,1280,0.256183,0.361071,0.00165638,0.00151801,0.0599401,0.259879,-0.168344,0.00124404,0.000423012,0.026483,720,0.028683,0.171683,0.040425,0.290007,0.00944279,0.178114,0.0199912,0.114002
0.0255236,1280,0.219935,0.640322,0,0.00876576,0.06,0.0411208,-0.201325,-0.00328203,0.000181818,-0.00235174,720,-0.00096056,0.105229,-0.000276817,0.0205076,0.0337333,0.314081,0.0433398,0.0269091
0.00219316,1280,0.561416,0.246063,0.0227589,-4.68E-06,0.0625,0.00267461,-0.0607688,0.00323535,0,7.02E-05,720,0.000122051,0.0754365,0.00598605,0.00329896,-0.00362235,0.0909236,0.00890487,0.132353
0.0439112,960,0.115982,0.62714,0.00128487,0.000222706,0.0749251,0.0317175,-0.0278902,-0.00829064,0,-0.00684628,720,-0.00851661,0.0375213,0.0124218,0.0674762,0.0135637,0.32147,0.0121267,0.0579393
0.11628,1280,0.338371,1,0.00766579,0.0027217,0.0749251,0.134718,-0.145466,-0.0130201,0.0341055,0.0121723,720,-0.00919935,0.166523,0.00618128,0.093939,-0.00358766,0.224176,0.0318409,0.0649936
0.295071,1280,0.422034,0.650022,0.0307838,0.00270127,0.0625,0.108925,-0.0925938,0.0395916,0.00392157,-0.0129668,720,0.0512554,0.177422,0.0236642,0.146796,0.00899255,0.237276,0.0349099,0.0784314
0.282208,1280,0.302407,0.414189,0.00318343,0.000294401,0.0599401,0.151515,-0.142056,-0.00417039,0,0.0489262,720,-0.127791,0.12224,0.00729291,0.255129,0.00220312,0.242595,0.0180111,0.0836555
0.0683036,1280,0.160446,0.584201,0.00111034,0.0312799,0.0599401,0.0651528,-0.186409,-0.0474478,0.000202675,0.000530977,720,0.0021264,0.107089,0.00340197,0.0405185,0.0103621,0.193014,0.136471,0.0251317
0.132348,1280,0.442109,0.333156,0.0312995,0.00306808,0.0599401,0.118913,-0.100144,0.00115397,0.0251694,-9.07E-05,720,0.00518903,0.19854,0.0195187,0.0696398,0.00285085,0.234511,0.0347783,0.071152
0.233339,1280,0.185275,0.185289,0.00431519,0.00359677,0.0625,0.147191,-0.0899078,0.0226193,0.000232883,0.0416655,720,0.0375647,0.150516,0.0292233,0.195582,6.12E-05,0.2411,0.0234084,0.115743
0.118307,1280,0.227543,0.403259,0.012636,0.00417415,0.0749251,0.125665,-0.181599,-0.00337377,0.00143968,-0.00439104,720,-0.00539733,0.096542,0.0223153,0.0901803,0.00380792,0.243594,0.0373587,0.084653
0.108099,1280,0.0593957,1,0.00445229,0.00234499,0.0749251,0.0848322,-0.109851,-0.0190068,0.000492126,-0.00761122,720,0.00290332,0.120075,-0.000427008,0.10762,0.00166202,0.197078,0.030238,0.0472441
0.116955,1280,0.547168,0.540396,0,0.00220249,0.0675,0.0725431,-0.0559976,0.0120939,0,0.0123044,720,0.0331112,0.234519,0.0256621,0.0823742,-0.00370707,0.175325,0.0415435,0.039801
0.308211,1280,0.173837,0.176292,0.0148521,0.00101511,0.0749251,0.252307,-0.321965,0.00398852,0.0025134,-6.48E-05,720,-0.0322244,0.083809,0.0581939,0.252286,0.0141142,0.165581,0.0275739,0.0547922
0.253711,1280,0.0362176,0.604793,0.0214209,0.00229329,0.0749251,0.125292,0.0114195,-0.00573395,0.000605602,-0.00200457,720,-0.029402,0.0419382,0.00186533,0.165421,-0.00244801,0.256883,0.0331343,0.112188
0.126662,1280,0.117462,0.0357084,0.0517015,0.000525981,0.0599401,0.158491,-0.267469,0.00118406,0.0682985,-0.0124568,720,0.0252203,0.0522653,0.0180132,0.133226,0.119105,0.153846,0.0165711,0.0771812
0.0647419,1280,0.347549,1,0.000900147,0.0199419,0.0749251,0.0251112,-0.139666,0.00543344,0.00029656,-0.00160141,720,-0.00184244,0.137556,-0.00385795,0.0417966,-0.00251281,0.235118,0.10862,0.0394425
0.154131,1280,0.436706,0.276785,0.0128253,0.00211961,0.06,0.166776,-0.0902184,-2.01E-05,0.00230263,0.0136392,720,-0.00819804,0.195573,0.0231492,0.111641,-0.00334283,0.203859,0.0295616,0.0680921
0.195402,1280,0.377796,0.107219,0.00568066,0.851035,0.0625,0.0272508,-0.0513883,-0.517518,0,0.00497615,720,0.00642756,0.147338,0.0238132,0.0249262,-0.00074935,0.176307,0.0333626,0.0651646
0.193855,480,0.0252769,0.269586,0.0097262,0.00176122,0.075,0.156261,-0.0127108,-0.000991576,0,-0.00111077,360,-0.00235246,0.0455032,-0.000968016,0.132551,0.00307646,0.179776,0.026011,0.0916598
0.168872,1280,0.062901,0.334585,0.00276538,0.0012954,0.0625,0.0602629,-0.0611671,0.00742314,0.00144998,0.00677243,720,0.0573222,0.0352158,0.00945526,0.135659,0.00118342,0.13316,0.0332502,0.110198
0.0574678,1280,0.178903,0.566243,0.00143822,0.00354079,0.0749252,0.0507248,-0.181153,-0.0173836,0.000216497,0.0122274,720,-0.00356023,0.0573319,0.00704298,0.0459862,0.0108489,0.206874,0.0336515,0.118857
0.065829,996,0.0937799,0.0551106,0,0.00111828,0.0749251,0.0457349,-0.567003,-0.00289369,0.000307031,-0.000409336,720,-0.000852629,0.0108415,0.00142993,0.0698335,0.177829,0.0949194,0.0120843,0.0706171
0.0837895,1280,0.349871,0.318108,0.0304,0.00641886,0.0625,0.0663892,-0.105332,0.00403851,0.00423921,0.0064748,720,-0.000957619,0.21523,0.0800266,0.0738835,-0.00372873,0.220515,0.0446825,0.104769
0.138469,1280,0.218471,0.237686,0.00360267,0.00447696,0.075,0.201086,-0.140814,0.000323967,0,-0.0170171,720,-0.00400431,0.103377,0.00107396,0.0740621,0.00489557,0.276342,0.039249,0.032641
0.168758,476,0.0339974,0.496402,0.0243977,0.00312291,0.0749251,0.121163,-0.239768,-0.00187595,0.00153674,0.00261982,360,-0.00394172,0.0298705,-0.000360268,0.0956364,0.00321358,0.231921,0.0390782,0.0121542
0.06863,480,0.202843,0.221376,0.00585047,0.0213808,0.075,0.071617,-0.209152,0.029653,0.00136778,-0.000329517,360,0.00338188,0.0448299,0.0805156,0.0276419,0.0212266,0.242451,0.119145,0.0113982
0.081066,1280,0.449334,0.42733,0.050349,0.00885499,0.0599401,0.0751839,-0.0853142,0.00642741,0.0154772,0.00545972,720,0.00464466,0.132394,0.00979704,0.0508119,-0.00421604,0.179835,0.0673349,0.0614789
0.00485312,1280,0.00490863,0.452472,0,0.000921864,0.0625,0.00705749,0.004008,-0.00350819,0,-0.000124957,720,0.000370289,0.00676684,-0.000166753,0.011592,-0.00536644,0.247973,0.00747029,0.060899
0.321963,1280,0.167432,1,0.00146651,0.00194285,0.0749251,0.176751,-0.0528185,-0.0287415,0.000361664,0.01942,720,-0.123757,0.0479526,-0.000814124,0.239688,0.00631998,0.266466,0.0210474,0.0878843
0.0570762,1280,0.492475,0.645571,0.0149046,0.00694936,0.0599401,0.126585,-0.0433381,0.00258146,0,0.0219891,720,-0.0119581,0.217591,0.00321929,0.0502229,-0.00257362,0.157002,0.0438547,0.0578073
0.231561,1280,0.278184,0.377081,0.00262805,0.000289102,0.0625,0.268219,-0.138968,0.0161186,0,0.0459492,720,0.0110283,0.178811,0.0134126,0.202168,0.00177792,0.223001,0.0181091,0.0876494
0.234082,1280,0.165142,0.626512,0.0323117,0.00142706,0.0625,0.153797,-0.0922435,0.0131713,0.0279294,-0.00359431,720,0.018075,0.195434,-0.00268748,0.155176,0.00706907,0.222461,0.0389734,0.0799358
0.335665,1280,0.40925,0.682536,0.0143448,0.000125963,0.0625,0.246274,-0.129653,-0.0037646,0.0038059,0.0498677,720,0.00527536,0.179128,0.00851691,0.293808,-0.000142131,0.252661,0.0175754,0.0869648
0.0236203,1280,0.350214,0.284375,0.103992,0.269681,0.0625,0.00912299,-0.115939,0.314144,0.000861326,0.000184298,720,0.000593597,0.197352,0.0367872,0.00891208,0.0129547,0.279012,0.291501,0.0938846
0.134289,1280,0.0734728,0.778552,0,0.000586882,0.0625,0.0281559,-0.0492589,0.0164078,0,-0.000103009,720,0.0822859,0.0265472,-0.00516257,0.108767,0.00428084,0.275588,0.0462474,0.0664543
0.234612,1280,0.099164,0.561918,0.0244377,0.000276229,0.0749251,0.206284,-0.376297,-0.00439122,0.0693605,0.0648351,720,-0.0921412,0.0724577,0.0140332,0.235371,0.0102694,0.290808,0.0137136,0.103563
0.0614246,1280,0.0510218,0.0367394,0.00560545,0.00140962,0.0625,0.030833,-0.0174386,0.00315283,0,-0.0021005,720,-0.00130538,0.0550951,0.00785105,0.0539406,-0.00240461,0.19677,0.0465143,0.113232
0.045204,1280,0.155898,0.570967,0.00124784,0.0129591,0.0749251,0.0621699,0.0437552,-0.00222821,0,-0.000652,720,0.000209368,0.0609231,0.0180721,0.0238367,0.0263691,0.234783,0.0814086,0.0652252
0.0514358,640,0.371957,0.126273,0.0865135,0.00293385,0.075,0.0559541,-0.122583,0.0024883,0,-0.00123565,360,7.95E-05,0.158523,0.0450287,0.0277741,0.0238112,0.195065,0.0384615,0.0653124
0.146366,1280,0.154314,0.583458,0.104624,0.00287091,0.0625,0.179608,-0.273193,0.0211153,0.000395491,0.0239039,720,0.00243321,0.115981,0.001892,0.105592,0.00315266,0.251186,0.0287698,0.0757366
0.0138917,1280,0.126721,0.21957,0.0313754,0.00541569,0.06,0.0748794,-0.219993,0.0459095,0,-0.0336903,720,0.00112546,0.142326,-0.000947805,0.0181046,0.0671088,0.308991,0.0415399,0.0436788
0.00345932,1280,0.300063,0.613634,0.188324,0.0327769,0.0599401,0.00439863,-0.146477,-0.00876273,0,7.90E-05,720,7.20E-05,0.219457,0.0198097,0.00430561,0.0241009,0.265377,0.100821,0.0945505
0.16887,1280,0.114818,0.0550699,0,0.000612891,0.0625,0.18939,0.0116765,-0.00827532,0,-0.0145015,720,-0.00868243,0.0482315,0.0446206,0.166029,0.00332097,0.157298,0.0164318,0.110805
0.232079,1280,0.437127,1,0.0101659,0.0028839,0.06,0.244363,-0.0951919,0.0180076,0.00172637,0.000715903,720,0.0225759,0.156296,0.00153763,0.144487,0.00542718,0.258159,0.0324401,0.0397065
0.243814,1280,0.313435,0.475874,0.118127,0.0021446,0.075,0.282185,-0.165903,0.00165453,0.110327,0.00787544,720,-0.0116415,0.193054,0.0518809,0.171336,0.0122377,0.218005,0.0347741,0.0535359
0.0624911,1280,0.417776,1,0.00346461,0.00250954,0.0599401,0.0808169,-0.134397,0.0404778,0,-0.00697783,720,0.0172449,0.133258,-0.0051661,0.0404853,0.0116398,0.232933,0.0318346,0.0641953
0.118132,520,0.0696226,0.21298,0.00619127,0.00371158,0.0749251,0.10035,-0.233414,-0.000745304,0.000548948,0.000467003,360,-0.0122913,0.0585475,0.00815096,0.0906844,0.000586846,0.210559,0.0393806,0.08522
0.116231,480,0.266785,0.0741177,0.0300898,0.000645649,0.0749251,0.144377,-0.0534516,0.0219479,0.00354359,-0.0280445,270,0.0235704,0.181064,0.0132264,0.173457,-0.00127772,0.253995,0.0198482,0.0535081
0.0969455,1280,0.0418596,0.636254,0,0.011942,0.0749251,0.0955281,-0.0494811,0.0159282,0,-0.00149452,720,-0.0228145,0.0222554,-0.00177226,0.0545124,0.0022862,0.252973,0.0658094,0.0433047
0.0243666,1280,0.249129,0.722731,0.145998,0.0218213,0.0599401,0.0269754,-0.0761007,-0.0108019,0.0125327,0.00199283,720,-0.00132244,0.136351,0.0643652,0.0173828,0.0125037,0.116949,0.0864275,0.080434
0.103311,1280,0.216682,0.362824,0.00395009,0.00296518,0.0625,0.0667344,-0.148729,0.0138252,0.00969766,-0.000287026,720,0.0101018,0.154633,-0.000371232,0.0675763,0.00339562,0.167384,0.0388725,0.0724472
0.164029,1280,0.290607,0.439469,0.050609,0.00816435,0.0625,0.140566,-0.162606,0.0855414,0.00300481,0.0118009,720,0.0164745,0.0991548,-0.00381767,0.0470312,0.0105957,0.137845,0.0336146,0.0742188
0.0181827,1280,0.536825,1,0.0196088,0.0541048,0.0625,0.019846,-0.0712841,0.0105969,0.148252,0.000273834,720,0.00021263,0.290022,-0.001911,0.0135925,-4.03E-05,0.137646,0.115207,0.0764569
0.712072,540,0.0652701,0.588082,0.0105301,0.00013862,0.075,0.2282,-0.105417,-0.000999009,0,0.0410965,360,-0.0409313,0.0577743,-0.00120615,0.623116,0.00025769,0.28487,0.0192324,0.110677
0.234048,1280,0.130882,0.37515,0.0127602,-0.000228694,0.075,0.313484,-0.053682,-0.00141476,0.00619343,-0.146159,720,-0.0730568,0.0919647,0.00754315,0.260237,-0.0042604,0.152998,0.0105736,0.0807527
0.341553,1280,0.316204,0.328634,0.014051,0.000205563,0.0599401,0.253586,-0.132003,0.0059139,0.00191571,-0.0232967,720,0.0965669,0.138835,0.0398975,0.325618,0.0132137,0.199157,0.0182526,0.115581
0.0820658,1280,0.287936,0.246648,0.0281397,0.00651825,0.075,0.0517004,-0.158133,0.02188,0.00558659,0.00423833,720,0.00769793,0.10808,-0.000533119,0.0313871,-0.00338083,0.131943,0.0613146,0.0453911
0.372318,640,0.232825,0.461373,0.042733,0.000482639,0.0749251,0.387972,-0.174479,0.00280975,0.342105,-0.00786606,360,0.0211363,0.0917175,0.00456084,0.267008,0.0174057,0.239308,0.0187756,0.0329435
0.132239,1280,0.0745168,0.227628,0.0607774,0.00308039,0.0625,0.136907,-0.0702217,0.00225313,0.0850081,0.00357518,720,-0.00348243,0.0458777,0.00546229,0.115863,0.00436488,0.145187,0.0251232,0.0616513
0.165169,1280,0.521539,0.745451,0.0255287,0.00425661,0.0599401,0.223707,-0.0132915,-0.0167679,0.0163609,-0.0129224,720,-0.0118394,0.258061,0.0128078,0.146293,0.00029413,0.214,0.029632,0.0949541
0.00890521,1280,0.320089,0.413157,0.00387476,0.00509682,0.0749251,0.012307,-0.14005,0.0132384,0,-0.00193917,720,-0.000147265,0.144635,-0.00596015,0.0118575,0.00350799,0.230964,0.0297458,0.0506193
0.19622,1280,0.127332,0.521484,0.0113354,0.00754481,0.0749251,0.0370063,-0.111135,0.0151244,0.00878945,-0.0025634,720,0.0366405,0.147012,0.0396551,0.110793,-0.00582313,0.254245,0.0659318,0.0756426
0.144211,1280,0.137108,0.481482,0,0.00156424,0.0749251,0.182363,-0.0779153,0.0100284,0,-0.0324494,720,-0.00292613,0.104442,-0.00503244,0.137732,-0.00325551,0.218051,0.0208371,0.0834526
0.474416,1280,0.276608,0.459705,0.00293293,0.000792045,0.0599401,0.203318,-0.184648,0.00641219,0.000240327,0.0303763,720,0.0188528,0.11157,-0.00100165,0.394688,-0.0013802,0.200642,0.0179007,0.143235
0.372194,1280,0.110234,0.536529,0.0089805,0.000495961,0.0599401,0.43446,-0.058485,-0.000491559,0.0141477,-0.0244567,720,-0.0820204,0.112843,-0.00232145,0.43286,0.00110621,0.271805,0.0137063,0.0817805
0.42735,1280,0.089173,0.199127,0.0200199,-5.21E-05,0.0599401,0.446791,-0.106116,0.00112488,0.00651042,0.0288508,720,-0.0596314,0.103274,-0.00288876,0.509502,0.00396962,0.231044,0.00973264,0.0919271
0.345252,1280,0.0340134,0.560657,0.00561041,0.000287843,0.0749251,0.258008,-0.0313949,-0.00161038,0.00818833,-0.00783161,720,-0.0348624,0.0544291,0.00139203,0.251799,-0.00314335,0.192434,0.0254986,0.0573183
0.115525,1280,0.334568,0.751348,0.00999663,0.278593,0.0625,0.0907809,-0.117956,0.367017,0.00297177,0.00310652,720,0.00264007,0.16167,-0.000650685,0.0554493,0.0194288,0.312843,0.0574372,0.0571004
0.275494,1280,0.0502413,0.888928,0.0105423,0.00275115,0.0625,0.163235,-0.0345926,-0.00393024,0.00216408,0.00182721,720,0.00412968,0.0364728,-0.00157271,0.156541,0.00629851,0.346765,0.0355841,0.0877435
0.0874651,1280,0.260169,0.114259,0.00731668,0.00320677,0.0599401,0.0649342,-0.247258,-0.00674138,0.0155199,0.00156906,720,-0.00380049,0.0869103,-0.00116368,0.0598244,0.0328482,0.202696,0.0397633,0.0869115
0.17307,1280,0.32783,0.17302,0.00801653,0.00630469,0.0749248,0.164742,-0.168675,-0.0119786,0.0107842,0.00739193,720,0.00669117,0.111833,0.0363872,0.113097,1.05E-05,0.294811,0.0282957,0.0315822
0.0651788,1280,0.35448,0.269623,0.0634929,0.0352493,0.0599401,0.0679644,-0.129094,0.0847081,0.0262287,-0.00369746,720,0.00195652,0.176581,0.0171462,0.0412528,0.00448242,0.21374,0.0810134,0.0791588
0.0771211,1280,0.315781,0.836012,0.00316836,0.0178118,0.0749251,0.0462609,-0.0969746,0.0765718,0,0.0217519,720,0.0085561,0.171642,0.00863939,0.0414187,0.0106032,0.222215,0.0486553,0.067689
0.000242508,1280,0.153412,0.47739,0.00598386,0.00172469,0.0625,0.000829226,-0.0302278,-0.00775774,0,-6.66E-05,720,3.10E-05,0.104888,-0.002695,0.00107108,-0.00445539,0.2389,0.0251714,0.0481804
0.062852,1280,0.316968,1,0.0392329,0.0118183,0.0749251,0.0951153,-0.135351,0.0241828,0,0.00481242,720,0.00236942,0.164366,0.0227725,0.0370642,0.0283634,0.221078,0.0649724,0.0683774
0.132519,1280,0.339006,0.155859,0.00374775,0.000801179,0.0749251,0.176291,-0.103166,0.00360006,0.00194595,-0.0022203,720,-0.00590762,0.101932,0.0551356,0.129057,0.0394051,0.157637,0.0135703,0.0527568
0.28675,1280,0.366377,0.674686,0.00406512,0.000240108,0.0749251,0.168962,-0.118555,-0.00108113,0.00186524,0.0346506,720,-0.0107141,0.188781,0.0111998,0.288876,-0.00131637,0.304831,0.0147651,0.125204
0.0343877,1280,0.0594913,0.228629,0.0123639,0.000912989,0.074925,0.0379618,-0.0460931,0.0127657,0.00189081,-0.00643823,720,0.024029,0.0348901,-0.00462791,0.0628678,0.00963334,0.110984,0.0235648,0.0966675
0.171103,1280,0.271834,0.243455,0.00827155,0.061766,0.075,0.15086,-0.173063,0.0509413,0.0150412,0.00909941,720,0.00893176,0.19276,0.0308388,0.117086,0.00363035,0.176897,0.0738862,0.05114
0.230157,1280,0.200182,1,0.00473835,0.00189857,0.06,0.0659023,-0.258384,0.0107772,0.000530645,0.0039271,720,0.0583295,0.108428,0.00079685,0.210452,0.010801,0.281955,0.0395848,0.0708411
0.126403,1280,0.407226,0.176487,0.00739009,0.00551838,0.0625,0.161279,-0.120392,0.00520342,0,-0.0120674,720,0.000993923,0.14673,0.0339231,0.0949153,0.00926375,0.167909,0.0445446,0.0679188
0.0447806,1280,0.553551,0.305011,0.00490475,0.0125506,0.0625,0.0530547,-0.0215099,-0.0162127,0.000316156,0.00708751,720,-0.000842381,0.182902,0.0501871,0.0269121,0.00233353,0.153849,0.0663592,0.0739804
0.323866,1280,0.276332,0.199868,0.0127788,0.000809304,0.075,0.263106,-0.188194,-0.00308641,0.0238337,-0.00116018,720,-0.00633672,0.153539,0.00243584,0.243419,0.00410413,0.20034,0.0233074,0.101927
0.129164,1280,0.233384,0.057192,0.0157329,0.0022176,0.0599401,0.169862,-0.12721,0.000970736,0.00223159,0.00454752,720,-0.0216388,0.0764869,0.0399163,0.103997,-0.00222824,0.108418,0.0250887,0.110092
0.0223912,640,0.168472,0.09823,0,0.00808752,0.0749251,0.0347338,-0.21579,-0.000248762,0,-0.00035261,358,0.000190693,0.15704,0.0319141,0.0229309,0.00530861,0.160269,0.0367637,0.0680306
0.108096,1280,0.257923,0.179853,0.0888169,0.00519259,0.0749251,0.140926,-0.208771,-0.00146545,0.00508475,-0.00171591,720,-0.0157239,0.134017,-0.000293352,0.0634785,0.00970134,0.166138,0.0483082,0.0444068
0.548091,1280,0.164581,0.373737,0.0612018,0.000687099,0.0599401,0.404551,-0.253733,-0.00291818,0.0737515,-0.00907478,720,-0.0378671,0.0671284,0.00496255,0.404309,0.00938772,0.227911,0.0207012,0.0513937
0.438278,1280,0.385269,0.280139,0.00309556,0.000360491,0.0625,0.410753,-0.119652,-0.00530946,0.000402739,-0.0261,720,0.00865136,0.155671,0.0122129,0.380079,0.00795106,0.167253,0.0106765,0.0773258
0.36184,1280,0.165504,1,0,0.000804636,0.0749251,0.420031,-0.0830185,-0.00582098,0,0.012004,720,7.01E-05,0.0613118,-0.00284838,0.242706,0.00438325,0.212896,0.0204322,0.080244
